SNo,BRate,Timestamp
572,22.0,11-03-2025 11:18:20:453528
573,23.0,11-03-2025 11:18:20:840802
574,23.0,11-03-2025 11:18:21:235101
575,23.0,11-03-2025 11:18:21:596338
576,23.0,11-03-2025 11:18:21:995625
577,23.0,11-03-2025 11:18:22:376896
578,23.0,11-03-2025 11:18:22:755166
579,23.0,11-03-2025 11:18:23:142453
580,22.0,11-03-2025 11:18:23:504694
581,22.0,11-03-2025 11:18:23:889967
582,22.0,11-03-2025 11:18:24:251224
583,22.0,11-03-2025 11:18:24:624492
584,22.0,11-03-2025 11:18:24:982747
585,22.0,11-03-2025 11:18:25:355009
586,22.0,11-03-2025 11:18:25:767302
587,22.0,11-03-2025 11:18:26:229631
588,22.0,11-03-2025 11:18:26:709972
589,22.0,11-03-2025 11:18:27:169296
590,22.0,11-03-2025 11:18:27:590597
591,22.0,11-03-2025 11:18:27:961862
592,22.0,11-03-2025 11:18:28:323117
593,22.0,11-03-2025 11:18:28:765431
594,22.0,11-03-2025 11:18:29:243770
595,22.0,11-03-2025 11:18:29:683086
596,22.0,11-03-2025 11:18:30:059353
597,22.0,11-03-2025 11:18:30:445640
598,22.0,11-03-2025 11:18:30:833900
599,22.0,11-03-2025 11:18:31:211167
600,21.0,11-03-2025 11:18:31:570423
601,21.0,11-03-2025 11:18:31:946707
602,21.0,11-03-2025 11:18:32:348975
603,21.0,11-03-2025 11:18:32:717241
604,21.0,11-03-2025 11:18:33:101526
605,22.0,11-03-2025 11:18:33:484799
606,22.0,11-03-2025 11:18:33:896076
607,22.0,11-03-2025 11:18:34:288355
608,22.0,11-03-2025 11:18:34:688640
609,22.0,11-03-2025 11:18:35:062904
610,22.0,11-03-2025 11:18:35:422162
611,21.0,11-03-2025 11:18:35:828450
612,21.0,11-03-2025 11:18:36:251747
613,22.0,11-03-2025 11:18:36:647045
614,22.0,11-03-2025 11:18:36:985270
615,22.0,11-03-2025 11:18:37:378548
616,22.0,11-03-2025 11:18:37:760819
617,22.0,11-03-2025 11:18:38:160120
618,22.0,11-03-2025 11:18:38:521360
619,22.0,11-03-2025 11:18:38:948666
620,22.0,11-03-2025 11:18:39:341943
621,22.0,11-03-2025 11:18:39:732220
622,22.0,11-03-2025 11:18:40:107486
623,22.0,11-03-2025 11:18:40:480768
624,22.0,11-03-2025 11:18:40:842009
625,22.0,11-03-2025 11:18:41:233289
626,22.0,11-03-2025 11:18:41:596546
627,22.0,11-03-2025 11:18:41:948797
628,22.0,11-03-2025 11:18:42:296040
629,22.0,11-03-2025 11:18:42:698342
630,22.0,11-03-2025 11:18:43:077599
631,22.0,11-03-2025 11:18:43:484888
632,22.0,11-03-2025 11:18:43:883171
633,22.0,11-03-2025 11:18:44:242426
634,22.0,11-03-2025 11:18:44:587669
635,22.0,11-03-2025 11:18:44:980951
636,22.0,11-03-2025 11:18:45:318188
