SNo,BRate,Timestamp
214,22,11-03-2025 11:27:31:723054
215,22,11-03-2025 11:27:32:078305
216,22,11-03-2025 11:27:32:488597
217,22,11-03-2025 11:27:32:839846
218,22,11-03-2025 11:27:33:208107
219,22,11-03-2025 11:27:33:606389
220,22,11-03-2025 11:27:33:992666
221,21,11-03-2025 11:27:34:354923
222,21,11-03-2025 11:27:34:731191
223,21,11-03-2025 11:27:35:114463
224,21,11-03-2025 11:27:35:492731
225,21,11-03-2025 11:27:35:861993
226,21,11-03-2025 11:27:36:217246
227,21,11-03-2025 11:27:36:614530
228,21,11-03-2025 11:27:36:965777
229,21,11-03-2025 11:27:37:323032
230,21,11-03-2025 11:27:37:694297
231,20,11-03-2025 11:27:38:056551
232,20,11-03-2025 11:27:38:388788
233,20,11-03-2025 11:27:38:791072
234,20,11-03-2025 11:27:39:187356
235,20,11-03-2025 11:27:39:608654
236,20,11-03-2025 11:27:40:010939
237,20,11-03-2025 11:27:40:388209
238,20,11-03-2025 11:27:40:759473
239,20,11-03-2025 11:27:41:101717
240,20,11-03-2025 11:27:41:449960
241,20,11-03-2025 11:27:41:835237
242,20,11-03-2025 11:27:42:201496
243,20,11-03-2025 11:27:42:593774
244,20,11-03-2025 11:27:42:984051
245,20,11-03-2025 11:27:43:362320
246,20,11-03-2025 11:27:43:764605
247,20,11-03-2025 11:27:44:147878
248,19,11-03-2025 11:27:44:522145
249,19,11-03-2025 11:27:44:878396
250,19,11-03-2025 11:27:45:257666
251,19,11-03-2025 11:27:45:673962
252,19,11-03-2025 11:27:46:026212
253,19,11-03-2025 11:27:46:407483
254,19,11-03-2025 11:27:46:774745
255,19,11-03-2025 11:27:47:141005
256,19,11-03-2025 11:27:47:526280
257,19,11-03-2025 11:27:47:948578
258,19,11-03-2025 11:27:48:331850
259,19,11-03-2025 11:27:48:702112
260,19,11-03-2025 11:27:49:091389
261,19,11-03-2025 11:27:49:458650
262,19,11-03-2025 11:27:49:839923
263,19,11-03-2025 11:27:50:210183
264,19,11-03-2025 11:27:50:541419
265,19,11-03-2025 11:27:50:937700
266,18,11-03-2025 11:27:51:277942
267,18,11-03-2025 11:27:51:644204
268,18,11-03-2025 11:27:52:008460
269,18,11-03-2025 11:27:52:375721
270,18,11-03-2025 11:27:52:753991
271,18,11-03-2025 11:27:53:081225
272,18,11-03-2025 11:27:53:525538
273,18,11-03-2025 11:27:53:987867
274,18,11-03-2025 11:27:54:359131
275,18,11-03-2025 11:27:54:730394
276,18,11-03-2025 11:27:55:183716
277,18,11-03-2025 11:27:55:568990
278,18,11-03-2025 11:27:55:974278
279,18,11-03-2025 11:27:56:343541
280,18,11-03-2025 11:27:56:742823
281,18,11-03-2025 11:27:57:109083
282,18,11-03-2025 11:27:57:495359
283,18,11-03-2025 11:27:57:881632
284,18,11-03-2025 11:27:58:260903
285,18,11-03-2025 11:27:58:616154
286,18,11-03-2025 11:27:59:100498
287,18,11-03-2025 11:27:59:652891
288,17,11-03-2025 11:28:00:141286
289,17,11-03-2025 11:28:00:613623
290,17,11-03-2025 11:28:01:099968
291,17,11-03-2025 11:28:01:562300
292,17,11-03-2025 11:28:01:910544
