SNo,BRate,Timestamp
1380,22.0,2025-03-11 11:23:30
1382,22.0,2025-03-11 11:23:31
1385,22.0,2025-03-11 11:23:32
1387,22.0,2025-03-11 11:23:33
1390,22.0,2025-03-11 11:23:34
1392,22.0,2025-03-11 11:23:35
1395,23.0,2025-03-11 11:23:36
1398,23.0,2025-03-11 11:23:37
1400,22.0,2025-03-11 11:23:38
1403,22.0,2025-03-11 11:23:39
1406,22.0,2025-03-11 11:23:40
1409,22.0,2025-03-11 11:23:41
1411,22.0,2025-03-11 11:23:42
1414,22.0,2025-03-11 11:23:43
1417,19.0,2025-03-11 11:23:44
1419,19.0,2025-03-11 11:23:45
1422,19.0,2025-03-11 11:23:46
1425,18.0,2025-03-11 11:23:47
1427,18.0,2025-03-11 11:23:48
1430,18.0,2025-03-11 11:23:49
1433,18.0,2025-03-11 11:23:50
1436,18.0,2025-03-11 11:23:51
1438,18.0,2025-03-11 11:23:52
1441,18.0,2025-03-11 11:23:53
1443,18.0,2025-03-11 11:23:54
1446,17.0,2025-03-11 11:23:55
1449,16.0,2025-03-11 11:23:56
1452,16.0,2025-03-11 11:23:57
1454,17.0,2025-03-11 11:23:58
1457,17.0,2025-03-11 11:23:59
1460,17.0,2025-03-11 11:24:00
1462,17.0,2025-03-11 11:24:01
1465,17.0,2025-03-11 11:24:02
1467,17.0,2025-03-11 11:24:03
1470,18.0,2025-03-11 11:24:04
1473,18.0,2025-03-11 11:24:05
1476,18.0,2025-03-11 11:24:06
1478,21.0,2025-03-11 11:24:07
1481,21.0,2025-03-11 11:24:08
1483,21.0,2025-03-11 11:24:09
1486,20.0,2025-03-11 11:24:10
1489,20.0,2025-03-11 11:24:11
1491,21.0,2025-03-11 11:24:12
1494,21.0,2025-03-11 11:24:13
1496,21.0,2025-03-11 11:24:14
1499,20.0,2025-03-11 11:24:15
1501,20.0,2025-03-11 11:24:16
1504,20.0,2025-03-11 11:24:17
1507,20.0,2025-03-11 11:24:18
1509,20.0,2025-03-11 11:24:19
1512,20.0,2025-03-11 11:24:20
1514,20.0,2025-03-11 11:24:21
1517,20.0,2025-03-11 11:24:22
1519,20.0,2025-03-11 11:24:23
1522,20.0,2025-03-11 11:24:24
1524,20.0,2025-03-11 11:24:25
1527,21.0,2025-03-11 11:24:26
1529,21.0,2025-03-11 11:24:27
1532,21.0,2025-03-11 11:24:28
1534,21.0,2025-03-11 11:24:29
1537,21.0,2025-03-11 11:24:30
1540,21.0,2025-03-11 11:24:31
1542,21.0,2025-03-11 11:24:32
1545,21.0,2025-03-11 11:24:33
1547,21.0,2025-03-11 11:24:34
1550,21.0,2025-03-11 11:24:35
1553,21.0,2025-03-11 11:24:36
1555,21.0,2025-03-11 11:24:37
1558,22.0,2025-03-11 11:24:38
1560,22.0,2025-03-11 11:24:39
1563,22.0,2025-03-11 11:24:40
1565,22.0,2025-03-11 11:24:41
1568,21.0,2025-03-11 11:24:42
1570,21.0,2025-03-11 11:24:43
1573,21.0,2025-03-11 11:24:44
1575,21.0,2025-03-11 11:24:45
1578,22.0,2025-03-11 11:24:46
1580,22.0,2025-03-11 11:24:47
1583,22.0,2025-03-11 11:24:48
1585,22.0,2025-03-11 11:24:49
1588,22.0,2025-03-11 11:24:50
1590,22.0,2025-03-11 11:24:51
1593,22.0,2025-03-11 11:24:52
1596,22.0,2025-03-11 11:24:53
1598,23.0,2025-03-11 11:24:54
1601,23.0,2025-03-11 11:24:55
1603,23.0,2025-03-11 11:24:56
1606,22.0,2025-03-11 11:24:57
1608,22.0,2025-03-11 11:24:58
1611,22.0,2025-03-11 11:24:59
1613,22.0,2025-03-11 11:25:00
1616,22.0,2025-03-11 11:25:01
1618,22.0,2025-03-11 11:25:02
1621,21.0,2025-03-11 11:25:03
1624,22.0,2025-03-11 11:25:04
1626,22.0,2025-03-11 11:25:05
1629,22.0,2025-03-11 11:25:06
1631,23.0,2025-03-11 11:25:07
1634,23.0,2025-03-11 11:25:08
1636,23.0,2025-03-11 11:25:09
1639,23.0,2025-03-11 11:25:10
1641,23.0,2025-03-11 11:25:11
1644,22.0,2025-03-11 11:25:12
