SNo,BRate,Timestamp
891,23.0,2025-03-11 11:20:22
893,23.0,2025-03-11 11:20:23
896,22.0,2025-03-11 11:20:24
898,22.0,2025-03-11 11:20:25
901,22.0,2025-03-11 11:20:26
903,22.0,2025-03-11 11:20:27
906,22.0,2025-03-11 11:20:28
909,22.0,2025-03-11 11:20:29
912,22.0,2025-03-11 11:20:30
914,22.0,2025-03-11 11:20:31
917,22.0,2025-03-11 11:20:32
919,22.0,2025-03-11 11:20:33
922,22.0,2025-03-11 11:20:34
925,22.0,2025-03-11 11:20:35
927,22.0,2025-03-11 11:20:36
930,22.0,2025-03-11 11:20:37
933,22.0,2025-03-11 11:20:38
935,22.0,2025-03-11 11:20:39
938,22.0,2025-03-11 11:20:40
941,22.0,2025-03-11 11:20:41
943,23.0,2025-03-11 11:20:42
946,23.0,2025-03-11 11:20:43
949,23.0,2025-03-11 11:20:44
951,23.0,2025-03-11 11:20:45
954,23.0,2025-03-11 11:20:46
957,23.0,2025-03-11 11:20:47
959,23.0,2025-03-11 11:20:48
962,23.0,2025-03-11 11:20:49
965,23.0,2025-03-11 11:20:50
967,24.0,2025-03-11 11:20:51
970,24.0,2025-03-11 11:20:52
973,24.0,2025-03-11 11:20:53
975,24.0,2025-03-11 11:20:54
978,24.0,2025-03-11 11:20:55
980,25.0,2025-03-11 11:20:56
983,25.0,2025-03-11 11:20:57
986,25.0,2025-03-11 11:20:58
988,26.0,2025-03-11 11:20:59
991,26.0,2025-03-11 11:21:00
994,26.0,2025-03-11 11:21:01
996,26.0,2025-03-11 11:21:02
998,26.0,2025-03-11 11:21:03
1001,25.0,2025-03-11 11:21:04
1003,25.0,2025-03-11 11:21:05
1006,25.0,2025-03-11 11:21:06
1009,25.0,2025-03-11 11:21:07
1011,25.0,2025-03-11 11:21:08
1014,25.0,2025-03-11 11:21:09
1016,25.0,2025-03-11 11:21:10
1019,25.0,2025-03-11 11:21:11
1022,25.0,2025-03-11 11:21:12
1024,25.0,2025-03-11 11:21:13
1027,25.0,2025-03-11 11:21:14
1029,25.0,2025-03-11 11:21:15
1032,26.0,2025-03-11 11:21:16
1034,26.0,2025-03-11 11:21:17
1037,26.0,2025-03-11 11:21:18
1039,25.0,2025-03-11 11:21:19
1042,25.0,2025-03-11 11:21:20
1045,25.0,2025-03-11 11:21:21
1047,25.0,2025-03-11 11:21:22
1050,25.0,2025-03-11 11:21:23
1053,25.0,2025-03-11 11:21:24
1055,25.0,2025-03-11 11:21:25
1058,25.0,2025-03-11 11:21:26
1060,25.0,2025-03-11 11:21:27
1063,24.0,2025-03-11 11:21:28
1065,24.0,2025-03-11 11:21:29
1068,25.0,2025-03-11 11:21:30
1071,25.0,2025-03-11 11:21:31
1073,25.0,2025-03-11 11:21:32
1076,25.0,2025-03-11 11:21:33
1078,24.0,2025-03-11 11:21:34
1081,24.0,2025-03-11 11:21:35
1084,25.0,2025-03-11 11:21:36
1087,25.0,2025-03-11 11:21:37
1089,25.0,2025-03-11 11:21:38
1092,25.0,2025-03-11 11:21:39
1095,25.0,2025-03-11 11:21:40
1097,25.0,2025-03-11 11:21:41
1100,25.0,2025-03-11 11:21:42
1102,25.0,2025-03-11 11:21:43
1105,25.0,2025-03-11 11:21:44
1108,25.0,2025-03-11 11:21:45
1110,25.0,2025-03-11 11:21:46
1113,25.0,2025-03-11 11:21:47
1116,25.0,2025-03-11 11:21:48
1118,25.0,2025-03-11 11:21:49
1121,25.0,2025-03-11 11:21:50
1123,25.0,2025-03-11 11:21:51
1126,24.0,2025-03-11 11:21:52
1128,24.0,2025-03-11 11:21:53
1131,24.0,2025-03-11 11:21:54
1134,24.0,2025-03-11 11:21:55
1136,24.0,2025-03-11 11:21:56
1139,24.0,2025-03-11 11:21:57
1142,24.0,2025-03-11 11:21:58
1145,24.0,2025-03-11 11:21:59
1147,23.0,2025-03-11 11:22:00
1150,23.0,2025-03-11 11:22:01
1153,23.0,2025-03-11 11:22:02
1155,23.0,2025-03-11 11:22:03
1158,23.0,2025-03-11 11:22:04
1161,23.0,2025-03-11 11:22:05
1164,22.0,2025-03-11 11:22:06
1166,22.0,2025-03-11 11:22:07
1169,22.0,2025-03-11 11:22:08
1171,22.0,2025-03-11 11:22:09
1174,22.0,2025-03-11 11:22:10
1176,22.0,2025-03-11 11:22:11
1179,22.0,2025-03-11 11:22:12
1181,21.0,2025-03-11 11:22:13
1184,21.0,2025-03-11 11:22:14
1187,20.0,2025-03-11 11:22:15
1189,20.0,2025-03-11 11:22:16
1192,20.0,2025-03-11 11:22:17
1194,20.0,2025-03-11 11:22:18
1197,20.0,2025-03-11 11:22:19
1199,20.0,2025-03-11 11:22:20
1202,21.0,2025-03-11 11:22:21
1205,21.0,2025-03-11 11:22:22
1207,21.0,2025-03-11 11:22:23
1210,21.0,2025-03-11 11:22:24
1213,21.0,2025-03-11 11:22:25
1215,21.0,2025-03-11 11:22:26
1218,21.0,2025-03-11 11:22:27
1220,21.0,2025-03-11 11:22:28
1223,21.0,2025-03-11 11:22:29
1225,21.0,2025-03-11 11:22:30
1228,21.0,2025-03-11 11:22:31
1230,22.0,2025-03-11 11:22:32
1233,22.0,2025-03-11 11:22:33
1235,22.0,2025-03-11 11:22:34
1238,22.0,2025-03-11 11:22:35
1241,23.0,2025-03-11 11:22:36
1243,23.0,2025-03-11 11:22:37
1246,23.0,2025-03-11 11:22:38
1249,23.0,2025-03-11 11:22:39
1251,23.0,2025-03-11 11:22:40
1253,23.0,2025-03-11 11:22:41
1256,23.0,2025-03-11 11:22:42
1259,23.0,2025-03-11 11:22:43
1261,24.0,2025-03-11 11:22:44
1264,24.0,2025-03-11 11:22:45
