Timestamp,BRate,Timestamp,RSSI
2024-11-12 11:03:19,23.0,2024-11-12 11:03:19,-31
2024-11-12 11:03:20,23.0,2024-11-12 11:03:20,-30
2024-11-12 11:03:21,23.0,2024-11-12 11:03:21,-32
2024-11-12 11:03:22,23.0,2024-11-12 11:03:22,-28
2024-11-12 11:03:23,22.0,2024-11-12 11:03:23,-29
2024-11-12 11:03:24,22.0,2024-11-12 11:03:24,-29
2024-11-12 11:03:25,22.0,2024-11-12 11:03:25,-29
2024-11-12 11:03:26,22.0,2024-11-12 11:03:26,-29
2024-11-12 11:03:27,23.0,2024-11-12 11:03:27,-29
2024-11-12 11:03:28,23.0,2024-11-12 11:03:28,-29
2024-11-12 11:03:29,23.0,2024-11-12 11:03:29,-29
2024-11-12 11:03:30,23.0,2024-11-12 11:03:30,-29
2024-11-12 11:03:31,24.0,2024-11-12 11:03:31,-28
2024-11-12 11:03:32,24.0,2024-11-12 11:03:32,-29
2024-11-12 11:03:33,25.0,2024-11-12 11:03:33,-29
2024-11-12 11:03:34,26.0,2024-11-12 11:03:34,-29
2024-11-12 11:03:35,26.0,2024-11-12 11:03:35,-28
2024-11-12 11:03:36,27.0,2024-11-12 11:03:36,-29
2024-11-12 11:03:37,27.0,2024-11-12 11:03:37,-29
2024-11-12 11:03:38,27.0,2024-11-12 11:03:38,-30
2024-11-12 11:03:39,27.0,2024-11-12 11:03:39,-29
2024-11-12 11:03:40,27.0,2024-11-12 11:03:40,-30
2024-11-12 11:03:41,27.0,2024-11-12 11:03:41,-31
2024-11-12 11:03:42,27.0,2024-11-12 11:03:42,-29
2024-11-12 11:03:43,27.0,2024-11-12 11:03:43,-29
2024-11-12 11:03:44,27.0,2024-11-12 11:03:44,-29
2024-11-12 11:03:45,27.0,2024-11-12 11:03:45,-29
2024-11-12 11:03:46,27.0,2024-11-12 11:03:46,-31
2024-11-12 11:03:47,27.0,2024-11-12 11:03:47,-32
2024-11-12 11:03:48,27.0,2024-11-12 11:03:48,-32
2024-11-12 11:03:49,27.0,2024-11-12 11:03:49,-30
2024-11-12 11:03:50,27.0,2024-11-12 11:03:50,-31
2024-11-12 11:03:51,27.0,2024-11-12 11:03:51,-30
2024-11-12 11:03:52,26.0,2024-11-12 11:03:52,-28
2024-11-12 11:03:53,26.0,2024-11-12 11:03:53,-31
2024-11-12 11:03:54,26.0,2024-11-12 11:03:54,-29
2024-11-12 11:03:55,26.0,2024-11-12 11:03:55,-28
2024-11-12 11:03:56,25.0,2024-11-12 11:03:56,-30
2024-11-12 11:03:59,21.0,2024-11-12 11:03:59,-29
2024-11-12 11:04:00,21.0,2024-11-12 11:04:00,-29
2024-11-12 11:04:01,21.0,2024-11-12 11:04:01,-29
2024-11-12 11:04:02,21.0,2024-11-12 11:04:02,-29
2024-11-12 11:04:03,21.0,2024-11-12 11:04:03,-29
2024-11-12 11:04:04,20.0,2024-11-12 11:04:04,-28
2024-11-12 11:04:05,20.0,2024-11-12 11:04:05,-29
2024-11-12 11:04:06,19.0,2024-11-12 11:04:06,-29
2024-11-12 11:04:07,19.0,2024-11-12 11:04:07,-29
2024-11-12 11:04:08,19.0,2024-11-12 11:04:08,-29
2024-11-12 11:04:09,19.0,2024-11-12 11:04:09,-28
2024-11-12 11:04:10,19.0,2024-11-12 11:04:10,-29
2024-11-12 11:04:11,20.0,2024-11-12 11:04:11,-29
2024-11-12 11:04:12,20.0,2024-11-12 11:04:12,-29
2024-11-12 11:04:13,20.0,2024-11-12 11:04:13,-29
2024-11-12 11:04:14,20.0,2024-11-12 11:04:14,-29
2024-11-12 11:04:15,20.0,2024-11-12 11:04:15,-29
2024-11-12 11:04:16,21.0,2024-11-12 11:04:16,-29
2024-11-12 11:04:17,21.0,2024-11-12 11:04:17,-29
2024-11-12 11:04:18,21.0,2024-11-12 11:04:18,-29
2024-11-12 11:04:19,22.0,2024-11-12 11:04:19,-29
2024-11-12 11:04:20,22.0,2024-11-12 11:04:20,-29
2024-11-12 11:04:21,24.0,2024-11-12 11:04:21,-29
2024-11-12 11:04:22,24.0,2024-11-12 11:04:22,-27
2024-11-12 11:04:23,25.0,2024-11-12 11:04:23,-27
2024-11-12 11:04:24,25.0,2024-11-12 11:04:24,-29
2024-11-12 11:04:25,25.0,2024-11-12 11:04:25,-29
2024-11-12 11:04:26,25.0,2024-11-12 11:04:26,-29
2024-11-12 11:04:27,27.0,2024-11-12 11:04:27,-29
2024-11-12 11:04:28,27.0,2024-11-12 11:04:28,-29
2024-11-12 11:04:29,25.0,2024-11-12 11:04:29,-29
2024-11-12 11:04:30,25.0,2024-11-12 11:04:30,-29
2024-11-12 11:04:31,25.0,2024-11-12 11:04:31,-29
2024-11-12 11:04:32,24.0,2024-11-12 11:04:32,-29
2024-11-12 11:04:33,24.0,2024-11-12 11:04:33,-29
2024-11-12 11:04:34,24.0,2024-11-12 11:04:34,-29
2024-11-12 11:04:35,24.0,2024-11-12 11:04:35,-29
2024-11-12 11:04:36,26.0,2024-11-12 11:04:36,-28
2024-11-12 11:04:37,26.0,2024-11-12 11:04:37,-29
2024-11-12 11:04:38,24.0,2024-11-12 11:04:38,-29
2024-11-12 11:04:39,24.0,2024-11-12 11:04:39,-29
2024-11-12 11:04:40,24.0,2024-11-12 11:04:40,-29
2024-11-12 11:04:41,23.0,2024-11-12 11:04:41,-29
2024-11-12 11:04:42,23.0,2024-11-12 11:04:42,-29
2024-11-12 11:04:43,22.0,2024-11-12 11:04:43,-27
2024-11-12 11:04:44,22.0,2024-11-12 11:04:44,-28
2024-11-12 11:04:45,21.0,2024-11-12 11:04:45,-29
2024-11-12 11:04:46,21.0,2024-11-12 11:04:46,-29
2024-11-12 11:04:47,21.0,2024-11-12 11:04:47,-29
2024-11-12 11:04:48,21.0,2024-11-12 11:04:48,-29
2024-11-12 11:04:49,20.0,2024-11-12 11:04:49,-29
2024-11-12 11:04:50,20.0,2024-11-12 11:04:50,-29
2024-11-12 11:04:51,20.0,2024-11-12 11:04:51,-29
2024-11-12 11:04:52,20.0,2024-11-12 11:04:52,-29
2024-11-12 11:04:53,20.0,2024-11-12 11:04:53,-29
2024-11-12 11:04:54,20.0,2024-11-12 11:04:54,-29
2024-11-12 11:04:55,20.0,2024-11-12 11:04:55,-29
2024-11-12 11:04:56,20.0,2024-11-12 11:04:56,-29
2024-11-12 11:04:57,21.0,2024-11-12 11:04:57,-29
2024-11-12 11:04:58,21.0,2024-11-12 11:04:58,-29
2024-11-12 11:04:59,23.0,2024-11-12 11:04:59,-29
2024-11-12 11:05:00,23.0,2024-11-12 11:05:00,-28
2024-11-12 11:05:01,24.0,2024-11-12 11:05:01,-29
2024-11-12 11:05:02,25.0,2024-11-12 11:05:02,-28
2024-11-12 11:05:03,25.0,2024-11-12 11:05:03,-28
2024-11-12 11:05:04,26.0,2024-11-12 11:05:04,-28
2024-11-12 11:05:05,26.0,2024-11-12 11:05:05,-29
2024-11-12 11:05:06,26.0,2024-11-12 11:05:06,-29
2024-11-12 11:05:07,27.0,2024-11-12 11:05:07,-29
2024-11-12 11:05:08,27.0,2024-11-12 11:05:08,-29
2024-11-12 11:05:09,27.0,2024-11-12 11:05:09,-29
2024-11-12 11:05:10,28.0,2024-11-12 11:05:10,-29
2024-11-12 11:05:11,28.0,2024-11-12 11:05:11,-29
2024-11-12 11:05:12,28.0,2024-11-12 11:05:12,-29
2024-11-12 11:05:13,28.0,2024-11-12 11:05:13,-29
2024-11-12 11:05:14,29.0,2024-11-12 11:05:14,-29
2024-11-12 11:05:15,29.0,2024-11-12 11:05:15,-29
2024-11-12 11:05:16,29.0,2024-11-12 11:05:16,-29
2024-11-12 11:05:17,27.0,2024-11-12 11:05:17,-28
2024-11-12 11:05:18,27.0,2024-11-12 11:05:18,-29
2024-11-12 11:05:19,28.0,2024-11-12 11:05:19,-29
2024-11-12 11:05:20,28.0,2024-11-12 11:05:20,-29
2024-11-12 11:05:21,26.0,2024-11-12 11:05:21,-29
2024-11-12 11:05:22,26.0,2024-11-12 11:05:22,-29
2024-11-12 11:05:23,25.0,2024-11-12 11:05:23,-29
2024-11-12 11:05:24,25.0,2024-11-12 11:05:24,-29
2024-11-12 11:05:25,23.0,2024-11-12 11:05:25,-29
2024-11-12 11:05:26,21.0,2024-11-12 11:05:26,-29
2024-11-12 11:05:27,21.0,2024-11-12 11:05:27,-29
2024-11-12 11:05:28,21.0,2024-11-12 11:05:28,-29
2024-11-12 11:05:29,21.0,2024-11-12 11:05:29,-29
2024-11-12 11:05:30,21.0,2024-11-12 11:05:30,-29
2024-11-12 11:05:31,21.0,2024-11-12 11:05:31,-29
2024-11-12 11:05:32,21.0,2024-11-12 11:05:32,-29
2024-11-12 11:05:33,21.0,2024-11-12 11:05:33,-29
2024-11-12 11:05:34,22.0,2024-11-12 11:05:34,-29
2024-11-12 11:05:35,22.0,2024-11-12 11:05:35,-29
2024-11-12 11:05:36,22.0,2024-11-12 11:05:36,-29
2024-11-12 11:05:37,20.0,2024-11-12 11:05:37,-29
2024-11-12 11:05:38,20.0,2024-11-12 11:05:38,-29
2024-11-12 11:05:39,20.0,2024-11-12 11:05:39,-29
2024-11-12 11:05:40,20.0,2024-11-12 11:05:40,-29
2024-11-12 11:05:41,20.0,2024-11-12 11:05:41,-29
2024-11-12 11:05:42,20.0,2024-11-12 11:05:42,-29
2024-11-12 11:05:43,21.0,2024-11-12 11:05:43,-29
2024-11-12 11:05:44,21.0,2024-11-12 11:05:44,-29
2024-11-12 11:05:45,21.0,2024-11-12 11:05:45,-29
2024-11-12 11:05:46,23.0,2024-11-12 11:05:46,-29
2024-11-12 11:05:47,23.0,2024-11-12 11:05:47,-29
2024-11-12 11:05:48,23.0,2024-11-12 11:05:48,-29
